album,end_date,music,rank,singer,start_date,week_num,year
Bipolar,2022.08.27,문득,66,BE`O (비오),2022.08.21,35,2022
너의 번호를 누르고,2022.09.17,너의 번호를 누르고,57,김나영,2022.09.11,38,2022
Butter / Permission to Dance,2022.09.24,Permission to Dance,52,방탄소년단,2022.09.18,39,2022
Celebrity,2022.10.01,Celebrity,50,아이유 (IU),2022.09.25,40,2022
호랑수월가,2022.10.08,호랑수월가,43,탑현,2022.10.02,41,2022
"9집 Goodbye, Grief.",2022.10.22,"스물다섯, 스물하나",42,자우림,2022.10.16,43,2022
눈이 오잖아,2022.10.29,눈이 오잖아 (Feat.헤이즈),39,이무진,2022.10.23,44,2022
Counting Stars,2022.10.15,Counting Stars (Feat. Beenzino),44,BE`O (비오),2022.10.09,42,2022
Step Back,2022.11.12,Step Back,35,GOT the beat,2022.11.06,46,2022
Real Love,2022.11.19,Real Love,34,오마이걸 (OH MY GIRL),2022.11.13,47,2022
신호등,2022.03.05,신호등,15,이무진,2022.02.27,10,2022
That`s Hilarious,2022.11.05,That`s Hilarious,36,Charlie Puth,2022.10.30,45,2022
듣고 싶을까,2022.03.19,듣고 싶을까,12,MSG워너비(M.O.M),2022.03.13,12,2022
우리들의 블루스 OST Part 4,2022.03.12,With you,13,"지민, 하성운",2022.03.06,11,2022
신사와 아가씨 OST Part.2,2022.03.26,사랑은 늘 도망가,11,임영웅,2022.03.20,13,2022
LOVE me,2022.04.02,LOVE me,9,BE`O (비오),2022.03.27,14,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.16,Feel My Rhythm,5,레드벨벳(Red Velvet),2022.04.10,16,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.23,사랑인가 봐,4,멜로망스(Melomance),2022.04.17,17,2022
GANADARA,2022.04.09,GANADARA (Feat. 아이유),7,박재범,2022.04.03,15,2022
IM HERO,2022.05.07,다시 만날 수 있을까,1,임영웅,2022.05.01,19,2022
싸다9,2022.04.30,That That (prod. & feat. SUGA of BTS),3,싸이 (Psy),2022.04.24,18,2022
스물다섯 스물하나 OST Part 1,2022.08.06,Starlight,89,태일 (TAEIL),2022.07.31,32,2022
사랑인걸,2022.08.13,사랑인걸,81,한동근,2022.08.07,33,2022
내가 아니라도,2022.08.20,내가 아니라도,74,주호,2022.08.14,34,2022
Savage - The 1st Mini Album,2022.09.03,Savage,66,aespa,2022.08.28,36,2022
abcdefu,2022.09.10,abcdefu,59,GAYLE,2022.09.04,37,2022
Bad Habits,2022.08.27,Bad Habits,67,Ed Sheeran,2022.08.21,35,2022
Real Love,2022.09.17,Real Love,58,오마이걸 (OH MY GIRL),2022.09.11,38,2022
눈이 오잖아,2022.09.24,눈이 오잖아 (Feat.헤이즈),53,이무진,2022.09.18,39,2022
Step Back,2022.10.01,Step Back,51,GOT the beat,2022.09.25,40,2022
strawberry moon,2022.10.08,strawberry moon,44,아이유 (IU),2022.10.02,41,2022
쇼미더머니 10 Episode 3,2022.10.22,리무진 (Feat. MINO) (Prod. GRAY),43,BE`O (비오),2022.10.16,43,2022
Next Level,2022.10.29,Next Level,40,aespa,2022.10.23,44,2022
Weekend,2022.10.15,Weekend,45,태연 (TAEYEON),2022.10.09,42,2022
조각집,2022.11.12,드라마,36,아이유 (IU),2022.11.06,46,2022
쇼미더머니 10 Episode 2,2022.11.19,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",35,sokodomo,2022.11.13,47,2022
IM HERO,2022.03.05,사랑해 진짜,16,임영웅,2022.02.27,10,2022
싸다9,2022.11.05,Celeb,37,싸이 (Psy),2022.10.30,45,2022
신사와 아가씨 OST Part.2,2022.03.19,사랑은 늘 도망가,13,임영웅,2022.03.13,12,2022
INVU - The 3rd Album,2022.03.12,INVU,14,태연 (TAEYEON),2022.03.06,11,2022
IM HERO,2022.03.26,무지개,12,임영웅,2022.03.20,13,2022
LOVE me,2022.04.02,LOVE me,10,BE`O (비오),2022.03.27,14,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.16,사랑인가 봐,6,멜로망스(Melomance),2022.04.10,16,2022
I NEVER DIE,2022.04.23,TOMBOY,5,(여자)아이들,2022.04.17,17,2022
IM HERO,2022.04.09,우리들의 블루스,8,임영웅,2022.04.03,15,2022
봄여름가을겨울 (Still Life),2022.05.07,봄여름가을겨울 (Still Life),2,BIGBANG (빅뱅),2022.05.01,19,2022
LOVE DIVE,2022.04.30,LOVE DIVE,4,IVE (아이브),2022.04.24,18,2022
YOU NEVER WALK ALONE,2022.08.06,봄날,90,방탄소년단,2022.07.31,32,2022
Dear OHMYGIRL,2022.08.13,Dun Dun Dance,82,오마이걸 (OH MY GIRL),2022.08.07,33,2022
Bipolar,2022.08.20,문득,75,BE`O (비오),2022.08.14,34,2022
Bad Habits,2022.09.03,Bad Habits,67,Ed Sheeran,2022.08.28,36,2022
MSG워너비 1집,2022.09.10,바라만 본다,60,MSG워너비(M.O.M),2022.09.04,37,2022
OHAYO MY NIGHT,2022.08.27,OHAYO MY NIGHT,68,"디핵 (D-Hack), PATEKO(파테코)",2022.08.21,35,2022
abcdefu,2022.09.17,abcdefu,59,GAYLE,2022.09.11,38,2022
호랑수월가,2022.09.24,호랑수월가,54,탑현,2022.09.18,39,2022
내일은 미스터트롯 우승자 특전곡,2022.10.01,이제 나만 믿어요,52,임영웅,2022.09.25,40,2022
Weekend,2022.10.08,Weekend,45,태연 (TAEYEON),2022.10.02,41,2022
strawberry moon,2022.10.22,strawberry moon,44,아이유 (IU),2022.10.16,43,2022
조영수 리메이크 프로젝트 Part.2,2022.10.29,언제나 사랑해,41,케이시 (Kassy),2022.10.23,44,2022
우리들의 블루스 OST Part 4,2022.10.15,With you,46,"지민, 하성운",2022.10.09,42,2022
싸다9,2022.11.12,Celeb,37,싸이 (Psy),2022.11.06,46,2022
조각집,2022.11.19,드라마,36,아이유 (IU),2022.11.13,47,2022
정이라고 하자,2022.03.05,정이라고 하자 (Feat. 10CM),17,BIG Naughty (서동현),2022.02.27,10,2022
YOUNG-LUV.COM,2022.11.05,RUN2U,38,STAYC(스테이씨),2022.10.30,45,2022
INVU - The 3rd Album,2022.03.19,INVU,14,태연 (TAEYEON),2022.03.13,12,2022
IM HERO,2022.03.12,아버지,15,임영웅,2022.03.06,11,2022
신사와 아가씨 OST Part.2,2022.03.26,사랑은 늘 도망가,13,임영웅,2022.03.20,13,2022
취중고백,2022.04.02,취중고백,11,김민석,2022.03.27,14,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.16,Feel My Rhythm,7,레드벨벳(Red Velvet),2022.04.10,16,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.23,사랑인가 봐,6,멜로망스(Melomance),2022.04.17,17,2022
GANADARA,2022.04.09,GANADARA (Feat. 아이유),9,박재범,2022.04.03,15,2022
싸다9,2022.05.07,That That (prod. & feat. SUGA of BTS),3,싸이 (Psy),2022.05.01,19,2022
싸다9,2022.05.14,That That (prod. & feat. SUGA of BTS),1,싸이 (Psy),2022.05.08,20,2022
I NEVER DIE,2022.04.30,TOMBOY,5,(여자)아이들,2022.04.24,18,2022
IM HERO,2022.08.06,손이 참 곱던 그대,91,임영웅,2022.07.31,32,2022
너의 번호를 누르고,2022.08.13,너의 번호를 누르고,83,김나영,2022.08.07,33,2022
쇼미더머니 10 Episode 3,2022.08.20,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),76,베이식(Basick),2022.08.14,34,2022
IM HERO,2022.09.03,무지개,68,임영웅,2022.08.28,36,2022
세 번째 `고백`,2022.09.10,고백,61,멜로망스(Melomance),2022.09.04,37,2022
초대,2022.08.27,초대,69,멜로망스(Melomance),2022.08.21,35,2022
Real Love,2022.09.17,Real Love,60,오마이걸 (OH MY GIRL),2022.09.11,38,2022
Bad Habits,2022.09.24,Bad Habits,55,Ed Sheeran,2022.09.18,39,2022
Celebrity,2022.10.01,Celebrity,53,아이유 (IU),2022.09.25,40,2022
호랑수월가,2022.10.08,호랑수월가,46,탑현,2022.10.02,41,2022
아무래도 난,2022.10.22,아무래도 난,45,주시크 (Joosiq),2022.10.16,43,2022
Step Back,2022.10.29,Step Back,42,GOT the beat,2022.10.23,44,2022
눈이 오잖아,2022.10.15,눈이 오잖아 (Feat.헤이즈),47,이무진,2022.10.09,42,2022
별에서 온 그대 OST Part 7,2022.11.12,너의 모든 순간,38,성시경,2022.11.06,46,2022
우리들의 블루스 OST Part 4,2022.11.19,With you,37,"지민, 하성운",2022.11.13,47,2022
듣고 싶을까,2022.03.05,듣고 싶을까,18,MSG워너비(M.O.M),2022.02.27,10,2022
5th Album `LILAC`,2022.11.05,라일락,39,아이유 (IU),2022.10.30,45,2022
INVU - The 3rd Album,2022.03.19,INVU,15,태연 (TAEYEON),2022.03.13,12,2022
IM HERO,2022.03.12,우리들의 블루스,16,임영웅,2022.03.06,11,2022
나의 X에게,2022.03.26,나의 X에게,14,경서,2022.03.20,13,2022
ZOOM,2022.04.02,ZOOM,12,제시(Jessi),2022.03.27,14,2022
LOVE me,2022.04.16,LOVE me,8,BE`O (비오),2022.04.10,16,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.23,Feel My Rhythm,7,레드벨벳(Red Velvet),2022.04.17,17,2022
정이라고 하자,2022.04.09,정이라고 하자 (Feat. 10CM),10,BIG Naughty (서동현),2022.04.03,15,2022
LOVE DIVE,2022.05.07,LOVE DIVE,4,IVE (아이브),2022.05.01,19,2022
봄여름가을겨울 (Still Life),2022.05.14,봄여름가을겨울 (Still Life),2,BIGBANG (빅뱅),2022.05.08,20,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.30,사랑인가 봐,6,멜로망스(Melomance),2022.04.24,18,2022
Glitch Mode - The 2nd Album,2022.08.06,버퍼링 (Glitch Mode),92,NCT DREAM,2022.07.31,32,2022
IM HERO,2022.08.13,아버지,84,임영웅,2022.08.07,33,2022
잔나비 소곡집 ll : 초록을거머쥔우리는,2022.08.20,초록을거머쥔우리는,77,잔나비,2022.08.14,34,2022
초대,2022.09.03,초대,69,멜로망스(Melomance),2022.08.28,36,2022
Love poem,2022.09.10,Blueming,62,아이유 (IU),2022.09.04,37,2022
항해,2022.08.27,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",70,AKMU (악뮤),2022.08.21,35,2022
세 번째 `고백`,2022.09.17,고백,61,멜로망스(Melomance),2022.09.11,38,2022
Butter / Permission to Dance,2022.09.24,Permission to Dance,56,방탄소년단,2022.09.18,39,2022
abcdefu,2022.10.01,abcdefu,54,GAYLE,2022.09.25,40,2022
눈이 오잖아,2022.10.08,눈이 오잖아 (Feat.헤이즈),47,이무진,2022.10.02,41,2022
호랑수월가,2022.10.22,호랑수월가,46,탑현,2022.10.16,43,2022
내일은 미스터트롯 우승자 특전곡,2022.10.29,이제 나만 믿어요,43,임영웅,2022.10.23,44,2022
Butter,2022.10.15,Butter,48,방탄소년단,2022.10.09,42,2022
5th Album `LILAC`,2022.11.12,라일락,39,아이유 (IU),2022.11.06,46,2022
별에서 온 그대 OST Part 7,2022.11.19,너의 모든 순간,38,성시경,2022.11.13,47,2022
ELEVEN,2022.03.05,ELEVEN,19,IVE (아이브),2022.02.27,10,2022
Dynamite,2022.11.05,Dynamite,40,방탄소년단,2022.10.30,45,2022
IM HERO,2022.03.19,우리들의 블루스,16,임영웅,2022.03.13,12,2022
신호등,2022.03.12,신호등,17,이무진,2022.03.06,11,2022
INVU - The 3rd Album,2022.03.26,INVU,15,태연 (TAEYEON),2022.03.20,13,2022
신사와 아가씨 OST Part.2,2022.04.02,사랑은 늘 도망가,13,임영웅,2022.03.27,14,2022
GANADARA,2022.04.16,GANADARA (Feat. 아이유),9,박재범,2022.04.10,16,2022
LOVE me,2022.04.23,LOVE me,8,BE`O (비오),2022.04.17,17,2022
취중고백,2022.04.09,취중고백,11,김민석,2022.04.03,15,2022
I NEVER DIE,2022.05.07,TOMBOY,5,(여자)아이들,2022.05.01,19,2022
IM HERO,2022.05.14,다시 만날 수 있을까,3,임영웅,2022.05.08,20,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.30,Feel My Rhythm,7,레드벨벳(Red Velvet),2022.04.24,18,2022
싸다9,2022.05.21,That That (prod. & feat. SUGA of BTS),1,싸이 (Psy),2022.05.15,21,2022
WSG워너비 조별경연 Part 1.,2022.08.06,YOU AND I,93,WSG워너비 조별경연 (대청봉),2022.07.31,32,2022
YOU NEVER WALK ALONE,2022.08.13,봄날,85,방탄소년단,2022.08.07,33,2022
사이렌 Remix,2022.08.20,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",78,호미들,2022.08.14,34,2022
Real Love,2022.09.03,Real Love,70,오마이걸 (OH MY GIRL),2022.08.28,36,2022
abcdefu,2022.09.10,abcdefu,63,GAYLE,2022.09.04,37,2022
HAPPEN,2022.08.27,헤픈 우연,71,헤이즈 (Heize),2022.08.21,35,2022
밤하늘의 별을(2020),2022.09.17,밤하늘의 별을(2020),62,경서,2022.09.11,38,2022
Butter / Permission to Dance,2022.09.24,Permission to Dance,57,방탄소년단,2022.09.18,39,2022
스물다섯 스물하나 OST Part 4,2022.10.01,존재만으로,55,원슈타인 (Wonstein),2022.09.25,40,2022
호랑수월가,2022.10.08,호랑수월가,48,탑현,2022.10.02,41,2022
최고의 사랑 OST Part 4,2022.10.22,내 손을 잡아,47,아이유 (IU),2022.10.16,43,2022
내일은 미스터트롯 우승자 특전곡,2022.10.29,이제 나만 믿어요,44,임영웅,2022.10.23,44,2022
눈이 오잖아,2022.10.15,눈이 오잖아 (Feat.헤이즈),49,이무진,2022.10.09,42,2022
우리들의 블루스 OST Part 4,2022.11.12,With you,40,"지민, 하성운",2022.11.06,46,2022
별에서 온 그대 OST Part 7,2022.11.19,너의 모든 순간,39,성시경,2022.11.13,47,2022
ELEVEN,2022.03.05,ELEVEN,20,IVE (아이브),2022.02.27,10,2022
Dynamite,2022.11.05,Dynamite,41,방탄소년단,2022.10.30,45,2022
신호등,2022.03.19,신호등,17,이무진,2022.03.13,12,2022
FEARLESS,2022.03.12,FEARLESS,18,LE SSERAFIM (르세라핌),2022.03.06,11,2022
INVU - The 3rd Album,2022.03.26,INVU,16,태연 (TAEYEON),2022.03.20,13,2022
ZOOM,2022.04.02,ZOOM,14,제시(Jessi),2022.03.27,14,2022
Drive to the Starry Road,2022.04.16,Candy Sugar Pop,10,아스트로(ASTRO),2022.04.10,16,2022
나의 X에게,2022.04.23,나의 X에게,9,경서,2022.04.17,17,2022
취중고백,2022.04.09,취중고백,12,김민석,2022.04.03,15,2022
IM HERO,2022.05.07,다시 만날 수 있을까,6,임영웅,2022.05.01,19,2022
봄여름가을겨울 (Still Life),2022.05.14,봄여름가을겨울 (Still Life),4,BIGBANG (빅뱅),2022.05.08,20,2022
정이라고 하자,2022.04.30,정이라고 하자 (Feat. 10CM),8,BIG Naughty (서동현),2022.04.24,18,2022
싸다9,2022.05.28,That That (prod. & feat. SUGA of BTS),1,싸이 (Psy),2022.05.22,22,2022
The Story,2022.05.21,Upside Down,2,강다니엘,2022.05.15,21,2022
WSG워너비 조별경연 Part 1.,2022.08.06,YOU AND I,94,WSG워너비 조별경연 (대청봉),2022.07.31,32,2022
사랑인걸,2022.08.13,사랑인걸,86,한동근,2022.08.07,33,2022
Real Love,2022.08.20,Real Love,79,오마이걸 (OH MY GIRL),2022.08.14,34,2022
초대,2022.09.03,초대,71,멜로망스(Melomance),2022.08.28,36,2022
아픔을 말하는,2022.09.10,미친 것처럼,64,V.O.S,2022.09.04,37,2022
Dear OHMYGIRL,2022.08.27,Dun Dun Dance,72,오마이걸 (OH MY GIRL),2022.08.21,35,2022
싸다9,2022.09.17,감동이야 (Feat. 성시경),63,싸이 (Psy),2022.09.11,38,2022
Counting Stars,2022.09.24,Counting Stars (Feat. Beenzino),58,BE`O (비오),2022.09.18,39,2022
Celebrity,2022.10.01,Celebrity,56,아이유 (IU),2022.09.25,40,2022
내일은 미스터트롯 우승자 특전곡,2022.10.08,이제 나만 믿어요,49,임영웅,2022.10.02,41,2022
최고의 사랑 OST Part 4,2022.10.22,내 손을 잡아,48,아이유 (IU),2022.10.16,43,2022
"9집 Goodbye, Grief.",2022.10.29,"스물다섯, 스물하나",45,자우림,2022.10.23,44,2022
Butter,2022.10.15,Butter,50,방탄소년단,2022.10.09,42,2022
Season Note,2022.11.12,팡파레,41,다비치,2022.11.06,46,2022
LOVE & HATE,2022.11.19,늦은 밤 헤어지긴 너무 아쉬워,40,케이시 (Kassy),2022.11.13,47,2022
듣고 싶을까,2022.03.05,듣고 싶을까,21,MSG워너비(M.O.M),2022.02.27,10,2022
Dynamite,2022.11.05,Dynamite,42,방탄소년단,2022.10.30,45,2022
4th Album `Face the Sun`,2022.03.19,HOT,18,세븐틴,2022.03.13,12,2022
INVU - The 3rd Album,2022.03.12,INVU,19,태연 (TAEYEON),2022.03.06,11,2022
신호등,2022.03.26,신호등,17,이무진,2022.03.20,13,2022
신사와 아가씨 OST Part.2,2022.04.02,사랑은 늘 도망가,15,임영웅,2022.03.27,14,2022
LOVE me,2022.04.16,LOVE me,11,BE`O (비오),2022.04.10,16,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.23,Feel My Rhythm,10,레드벨벳(Red Velvet),2022.04.17,17,2022
취중고백,2022.04.09,취중고백,13,김민석,2022.04.03,15,2022
정이라고 하자,2022.05.07,정이라고 하자 (Feat. 10CM),7,BIG Naughty (서동현),2022.05.01,19,2022
봄여름가을겨울 (Still Life),2022.05.14,봄여름가을겨울 (Still Life),5,BIGBANG (빅뱅),2022.05.08,20,2022
IM HERO,2022.04.30,다시 만날 수 있을까,9,임영웅,2022.04.24,18,2022
The Story,2022.05.28,Upside Down,2,강다니엘,2022.05.22,22,2022
I NEVER DIE,2022.05.21,TOMBOY,3,(여자)아이들,2022.05.15,21,2022
Beatbox - The 2nd Album Repackage,2022.06.04,Beatbox,1,NCT DREAM,2022.05.29,23,2022
봉춤을 추네,2022.08.06,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,95,잔나비,2022.07.31,32,2022
WSG워너비 조별경연 Part 1.,2022.08.13,YOU AND I,87,WSG워너비 조별경연 (대청봉),2022.08.07,33,2022
Dreams Come True - SM STATION,2022.08.20,Dreams Come True,80,aespa,2022.08.14,34,2022
HAPPEN,2022.09.03,헤픈 우연,72,헤이즈 (Heize),2022.08.28,36,2022
`키스 먼저 할까요?` OST Part 3,2022.09.10,"모든 날, 모든 순간 (Every day, Every Moment)",65,폴킴,2022.09.04,37,2022
스물다섯 스물하나 OST Part 4,2022.08.27,존재만으로,73,원슈타인 (Wonstein),2022.08.21,35,2022
Savage - The 1st Mini Album,2022.09.17,Savage,64,aespa,2022.09.11,38,2022
우리들의 블루스 OST Part 4,2022.09.24,With you,59,"지민, 하성운",2022.09.18,39,2022
세 번째 `고백`,2022.10.01,고백,57,멜로망스(Melomance),2022.09.25,40,2022
MSG워너비 1집,2022.10.08,바라만 본다,50,MSG워너비(M.O.M),2022.10.02,41,2022
Season Note,2022.10.22,팡파레,49,다비치,2022.10.16,43,2022
5th Album `LILAC`,2022.10.29,라일락,46,아이유 (IU),2022.10.23,44,2022
눈이 오잖아,2022.10.15,눈이 오잖아 (Feat.헤이즈),51,이무진,2022.10.09,42,2022
Dynamite,2022.11.12,Dynamite,42,방탄소년단,2022.11.06,46,2022
Seoul,2022.11.19,Seoul,41,볼빨간사춘기,2022.11.13,47,2022
듣고 싶을까,2022.03.05,듣고 싶을까,22,MSG워너비(M.O.M),2022.02.27,10,2022
아무래도 난,2022.11.05,아무래도 난,43,주시크 (Joosiq),2022.10.30,45,2022
IM HERO,2022.03.19,우리들의 블루스,19,임영웅,2022.03.13,12,2022
INVU - The 3rd Album,2022.03.12,INVU,20,태연 (TAEYEON),2022.03.06,11,2022
ZOOM,2022.03.26,ZOOM,18,제시(Jessi),2022.03.20,13,2022
GANADARA,2022.04.02,GANADARA (Feat. 아이유),16,박재범,2022.03.27,14,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.16,Feel My Rhythm,12,레드벨벳(Red Velvet),2022.04.10,16,2022
FEARLESS,2022.04.23,FEARLESS,11,LE SSERAFIM (르세라핌),2022.04.17,17,2022
취중고백,2022.04.09,취중고백,14,김민석,2022.04.03,15,2022
정이라고 하자,2022.05.07,정이라고 하자 (Feat. 10CM),8,BIG Naughty (서동현),2022.05.01,19,2022
봄여름가을겨울 (Still Life),2022.05.14,봄여름가을겨울 (Still Life),6,BIGBANG (빅뱅),2022.05.08,20,2022
나의 X에게,2022.04.30,나의 X에게,10,경서,2022.04.24,18,2022
I NEVER DIE,2022.05.28,TOMBOY,3,(여자)아이들,2022.05.22,22,2022
LOVE DIVE,2022.05.21,LOVE DIVE,4,IVE (아이브),2022.05.15,21,2022
싸다9,2022.06.04,That That (prod. & feat. SUGA of BTS),2,싸이 (Psy),2022.05.29,23,2022
4th Album `Face the Sun`,2022.08.06,DON QUIXOTE,96,세븐틴,2022.07.31,32,2022
그 해 우리는 OST Part.1,2022.08.13,서랍,88,10cm,2022.08.07,33,2022
싸다9,2022.08.20,감동이야 (Feat. 성시경),81,싸이 (Psy),2022.08.14,34,2022
스물다섯 스물하나 OST Part 4,2022.09.03,존재만으로,73,원슈타인 (Wonstein),2022.08.28,36,2022
Love poem,2022.09.10,Blueming,66,아이유 (IU),2022.09.04,37,2022
Dear OHMYGIRL,2022.08.27,Dun Dun Dance,74,오마이걸 (OH MY GIRL),2022.08.21,35,2022
`키스 먼저 할까요?` OST Part 3,2022.09.17,"모든 날, 모든 순간 (Every day, Every Moment)",65,폴킴,2022.09.11,38,2022
밤하늘의 별을(2020),2022.09.24,밤하늘의 별을(2020),60,경서,2022.09.18,39,2022
아픔을 말하는,2022.10.01,미친 것처럼,58,V.O.S,2022.09.25,40,2022
눈이 오잖아,2022.10.08,눈이 오잖아 (Feat.헤이즈),51,이무진,2022.10.02,41,2022
MSG워너비 1집,2022.10.22,바라만 본다,50,MSG워너비(M.O.M),2022.10.16,43,2022
Butter,2022.10.29,Butter,47,방탄소년단,2022.10.23,44,2022
호랑수월가,2022.10.15,호랑수월가,52,탑현,2022.10.09,42,2022
아무래도 난,2022.11.12,아무래도 난,43,주시크 (Joosiq),2022.11.06,46,2022
Dynamite,2022.11.19,Dynamite,42,방탄소년단,2022.11.13,47,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.03.05,다정히 내 이름을 부르면,23,"경서예지, 전건호",2022.02.27,10,2022
최고의 사랑 OST Part 4,2022.11.05,내 손을 잡아,44,아이유 (IU),2022.10.30,45,2022
INVU - The 3rd Album,2022.03.19,INVU,20,태연 (TAEYEON),2022.03.13,12,2022
ELEVEN,2022.03.12,ELEVEN,21,IVE (아이브),2022.03.06,11,2022
IM HERO,2022.03.26,우리들의 블루스,19,임영웅,2022.03.20,13,2022
신호등,2022.04.02,신호등,17,이무진,2022.03.27,14,2022
LOVE me,2022.04.16,LOVE me,13,BE`O (비오),2022.04.10,16,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.23,Feel My Rhythm,12,레드벨벳(Red Velvet),2022.04.17,17,2022
신사와 아가씨 OST Part.2,2022.04.09,사랑은 늘 도망가,15,임영웅,2022.04.03,15,2022
IM HERO,2022.05.07,다시 만날 수 있을까,9,임영웅,2022.05.01,19,2022
4th Album `Face the Sun`,2022.05.14,HOT,7,세븐틴,2022.05.08,20,2022
FEARLESS,2022.04.30,FEARLESS,11,LE SSERAFIM (르세라핌),2022.04.24,18,2022
